timestamp,temp_c,ph,tds_ppm,turbidity_ntu,orp_mV,lux,aerator_on,pump_on,hour,is_daylight,label
2025-10-18T08:20:04,28.74,8.15,579.9,5.79,311.8,8635.4,1,1,8,1,GOOD
2025-10-18T08:20:06,29.83,7.84,601.5,11.24,346.8,8678.6,1,1,8,1,GOOD
2025-10-18T08:20:08,28.58,8.06,588.8,9.96,397.5,11884.3,1,1,8,1,GOOD
2025-10-18T08:20:10,29.23,8.05,611.7,5.94,363.5,7556.9,1,1,8,1,GOOD
2025-10-18T08:20:12,29.07,8.2,539.6,10.42,402.7,7822.9,1,1,8,1,GOOD
2025-10-18T08:20:14,28.15,7.91,677.8,6.93,310.0,7242.8,1,1,8,1,GOOD
2025-10-18T08:20:16,29.34,8.08,585.7,5.9,334.3,6616.4,1,1,8,1,GOOD
2025-10-18T08:20:18,29.65,7.95,673.0,11.56,389.9,7352.6,1,1,8,1,GOOD
2025-10-18T08:20:20,29.16,8.0,545.8,7.97,302.8,9781.5,1,1,8,1,GOOD
2025-10-18T08:20:22,28.81,8.03,617.0,6.22,373.5,7287.6,1,1,8,1,GOOD
2025-10-18T08:20:24,29.35,7.8,607.6,12.82,310.0,6983.4,1,1,8,1,GOOD
2025-10-18T08:20:26,29.21,8.03,621.0,8.47,375.4,9664.5,1,1,8,1,GOOD
2025-10-18T08:20:28,29.16,7.96,640.4,12.7,344.7,6538.2,1,1,8,1,GOOD
2025-10-18T08:20:30,29.44,7.98,469.6,9.54,328.6,7864.2,1,1,8,1,GOOD
2025-10-18T08:20:32,29.13,8.03,642.6,5.69,370.5,7610.7,1,1,8,1,GOOD
2025-10-18T08:20:34,29.3,8.09,543.9,10.26,328.6,9212.1,1,1,8,1,GOOD
2025-10-18T08:20:36,29.15,8.28,586.6,5.95,349.2,7545.2,1,1,8,1,GOOD
2025-10-18T08:20:38,29.32,7.76,536.8,3.8,388.0,10565.9,1,1,8,1,GOOD
2025-10-18T08:20:40,28.96,7.97,604.2,10.49,312.9,8357.6,1,1,8,1,GOOD
2025-10-18T08:20:42,29.39,8.08,611.4,10.0,241.9,9016.8,1,1,8,1,GOOD
2025-10-18T08:20:44,28.74,7.73,630.7,11.12,344.5,9429.3,1,1,8,1,GOOD
2025-10-18T08:20:46,29.64,8.2,698.4,9.23,353.0,5597.1,1,1,8,1,GOOD
2025-10-18T08:20:48,28.9,7.87,730.3,6.47,354.9,8827.2,1,1,8,1,GOOD
2025-10-18T08:20:50,29.02,8.25,562.6,7.58,320.3,6020.0,1,1,8,1,GOOD
2025-10-18T08:20:52,28.76,7.99,574.2,4.92,293.7,7875.3,1,1,8,1,GOOD
2025-10-18T08:20:54,28.4,8.11,604.9,2.63,337.6,6871.8,1,1,8,1,GOOD
2025-10-18T08:20:56,29.13,8.2,487.5,7.35,343.6,9007.0,1,1,8,1,GOOD
2025-10-18T08:20:58,29.09,7.89,580.9,4.61,393.0,8032.0,1,1,8,1,GOOD
2025-10-18T08:23:00,30.95,8.09,570.4,1.95,238.9,7099.0,0,1,8,1,GOOD
2025-10-18T08:23:02,30.13,8.19,509.3,11.58,298.3,9176.2,0,1,8,1,GOOD
2025-10-18T08:23:04,30.81,8.26,601.2,4.44,223.2,8137.0,0,1,8,1,GOOD
2025-10-18T08:23:06,29.89,7.92,610.8,8.31,309.9,8220.0,0,1,8,1,GOOD
2025-10-18T08:23:08,30.08,8.18,543.7,13.64,315.6,9022.6,0,1,8,1,GOOD
2025-10-18T08:23:10,30.35,8.14,686.7,9.15,292.4,9433.8,0,1,8,1,GOOD
2025-10-18T08:23:12,29.43,8.12,617.7,7.17,314.2,6741.8,0,1,8,1,GOOD
2025-10-18T08:23:14,29.73,8.12,631.2,3.89,377.0,7960.6,0,1,8,1,GOOD
2025-10-18T08:23:16,30.48,8.18,574.8,15.1,266.3,10103.0,0,1,8,1,GOOD
2025-10-18T08:23:18,30.5,7.98,717.5,7.0,333.0,9312.4,0,1,8,1,GOOD
2025-10-18T08:23:20,29.93,8.25,675.5,1.01,378.7,7005.0,0,1,8,1,GOOD
2025-10-18T08:23:22,30.52,8.3,543.6,6.36,270.2,8742.1,0,1,8,1,GOOD
2025-10-18T08:23:24,29.85,8.24,711.7,13.58,294.7,8748.9,0,1,8,1,GOOD
2025-10-18T08:23:26,29.16,7.95,687.5,14.46,264.5,8289.0,0,1,8,1,GOOD
2025-10-18T08:23:28,29.99,8.15,563.3,9.7,298.7,8982.7,0,1,8,1,GOOD
2025-10-18T08:23:30,30.27,8.1,589.5,7.56,316.0,8556.0,0,1,8,1,GOOD
2025-10-18T08:23:32,29.87,8.39,659.3,6.82,351.4,8599.4,0,1,8,1,GOOD
2025-10-18T08:23:34,30.59,8.17,612.5,9.79,249.3,7647.9,0,1,8,1,GOOD
2025-10-18T08:23:36,29.4,8.13,741.3,16.93,348.7,9601.0,0,1,8,1,GOOD
2025-10-18T08:23:38,29.1,8.0,564.9,5.52,312.4,8433.5,0,1,8,1,GOOD
2025-10-18T08:23:40,29.01,8.23,544.9,8.96,413.3,7896.7,0,1,8,1,GOOD
2025-10-18T08:23:42,28.73,8.05,697.1,15.83,264.7,9596.0,0,1,8,1,GOOD
2025-10-18T08:23:44,29.77,8.08,805.1,1.99,331.4,9561.2,0,1,8,1,GOOD
2025-10-18T08:23:46,30.54,8.12,641.6,6.43,332.1,8588.2,0,1,8,1,GOOD
2025-10-18T08:23:48,30.31,8.03,646.4,7.88,370.7,8938.3,0,1,8,1,GOOD
2025-10-18T08:23:50,29.11,8.33,556.6,5.38,293.2,10649.3,0,1,8,1,GOOD
2025-10-18T08:23:52,28.93,8.66,693.9,8.89,317.5,9342.7,0,1,8,1,GOOD
2025-10-18T08:23:54,30.26,8.22,658.9,8.36,311.1,8818.5,0,1,8,1,GOOD
2025-10-18T08:23:56,29.9,8.3,661.5,0.0,349.5,9233.7,0,1,8,1,GOOD
2025-10-18T08:23:58,29.99,8.03,698.7,11.79,285.2,9488.5,0,1,8,1,GOOD
2025-10-18T08:24:00,29.51,7.85,576.1,11.45,362.9,9615.7,0,1,8,1,GOOD
2025-10-18T08:24:02,30.36,8.19,575.1,9.73,356.0,9905.1,0,1,8,1,GOOD
2025-10-18T08:24:04,30.59,8.23,644.6,12.28,318.8,7941.8,0,1,8,1,GOOD
2025-10-18T08:24:06,29.92,7.97,572.7,7.42,284.3,8630.4,0,1,8,1,GOOD
2025-10-18T08:24:08,29.05,8.14,620.1,4.73,349.7,10125.1,0,1,8,1,GOOD
2025-10-18T08:24:10,29.2,7.96,566.2,4.24,357.3,8767.4,0,1,8,1,GOOD
2025-10-18T08:24:12,29.87,7.74,664.5,3.04,322.7,9332.9,0,1,8,1,GOOD
2025-10-18T08:24:14,30.68,7.86,408.6,8.74,401.0,10486.7,0,1,8,1,GOOD
2025-10-18T08:24:16,30.1,8.01,676.5,4.11,341.4,9606.6,0,1,8,1,GOOD
2025-10-18T08:24:18,30.53,8.6,647.5,5.96,318.8,6877.1,0,1,8,1,GOOD
2025-10-18T08:24:20,29.65,8.03,583.3,8.61,283.0,10345.2,0,1,8,1,GOOD
2025-10-18T08:24:22,30.0,8.1,597.0,8.62,357.1,7959.4,0,1,8,1,GOOD
2025-10-18T08:24:24,29.67,8.05,525.8,4.72,298.6,10049.3,0,1,8,1,GOOD
2025-10-18T08:24:26,30.13,8.13,679.6,7.45,337.6,8876.1,0,1,8,1,GOOD
2025-10-18T08:24:28,30.13,8.0,449.3,7.46,384.0,10111.5,0,1,8,1,GOOD
2025-10-18T08:24:30,30.48,8.32,626.2,8.79,292.2,8620.7,0,1,8,1,GOOD
2025-10-18T08:24:32,30.31,8.32,610.2,6.2,320.0,9721.4,0,1,8,1,GOOD
2025-10-18T08:24:34,29.28,7.69,581.5,3.12,297.1,8822.7,0,1,8,1,GOOD
2025-10-18T08:24:36,29.77,8.36,642.9,9.2,348.0,7633.4,0,1,8,1,GOOD
2025-10-18T08:24:38,30.52,8.09,666.9,3.71,250.1,9981.5,0,1,8,1,GOOD
2025-10-18T08:24:40,30.19,7.94,559.1,12.5,266.5,10971.2,0,1,8,1,GOOD
2025-10-18T08:24:42,29.55,8.21,597.0,10.41,295.5,8804.6,0,1,8,1,GOOD
2025-10-18T08:24:44,30.02,7.92,671.9,5.95,309.7,7806.8,0,1,8,1,GOOD
2025-10-18T08:24:46,28.72,8.07,788.9,11.14,319.1,8684.5,0,1,8,1,GOOD
2025-10-18T08:24:48,30.01,8.2,537.3,12.46,352.2,9861.8,0,1,8,1,GOOD
2025-10-18T08:24:50,30.22,8.1,667.1,10.37,304.1,8311.7,0,1,8,1,GOOD
2025-10-18T08:24:52,30.05,8.38,533.3,2.13,327.4,9061.1,0,1,8,1,GOOD
2025-10-18T08:24:54,30.09,8.14,604.4,13.96,248.0,8005.8,0,1,8,1,GOOD
2025-10-18T08:24:56,29.95,7.8,607.7,14.65,320.9,9276.8,0,1,8,1,GOOD
2025-10-18T08:24:58,29.37,7.99,593.7,6.73,377.7,9669.2,0,1,8,1,GOOD
2025-10-18T08:25:00,29.44,8.14,654.9,12.56,391.1,7781.9,0,1,8,1,GOOD
2025-10-18T08:25:02,29.59,7.87,603.6,9.87,364.4,8908.9,0,1,8,1,GOOD
2025-10-18T08:25:04,29.84,8.13,561.5,16.36,247.7,9221.7,0,1,8,1,GOOD
2025-10-18T08:25:06,31.01,8.1,606.7,6.57,311.9,10647.4,0,1,8,1,GOOD
2025-10-18T08:25:08,28.89,8.38,520.3,6.93,300.7,9706.3,0,1,8,1,GOOD
2025-10-18T08:25:10,29.2,8.18,761.7,2.55,328.5,8205.6,0,1,8,1,GOOD
2025-10-18T08:25:12,30.21,8.1,575.1,9.95,401.2,8770.9,0,1,8,1,GOOD
2025-10-18T08:25:14,30.36,7.87,553.0,9.89,386.8,9426.7,0,1,8,1,GOOD
2025-10-18T08:25:16,29.84,8.1,532.5,10.42,359.7,8457.5,0,1,8,1,GOOD
2025-10-18T08:25:18,29.76,8.15,589.4,7.74,414.5,8703.6,0,1,8,1,GOOD
2025-10-18T08:25:20,29.82,7.98,672.1,7.28,290.8,10585.6,0,1,8,1,GOOD
2025-10-18T08:25:22,30.71,7.99,489.3,12.03,289.2,9948.8,0,1,8,1,GOOD
2025-10-18T08:25:24,29.01,8.26,535.2,10.92,320.6,7855.3,0,1,8,1,GOOD
2025-10-18T08:25:26,29.8,8.22,627.4,10.34,408.9,7122.9,0,1,8,1,GOOD
2025-10-18T08:25:28,30.81,8.12,557.1,2.68,311.5,10106.0,0,1,8,1,GOOD
2025-10-18T08:25:30,29.94,8.37,518.4,7.95,263.6,9436.4,0,1,8,1,GOOD
2025-10-18T08:25:32,30.44,8.02,437.7,8.8,339.7,9485.2,0,1,8,1,GOOD
2025-10-18T08:25:34,30.62,7.91,667.6,12.77,240.0,9383.6,0,1,8,1,GOOD
2025-10-18T08:25:36,29.75,8.09,644.3,6.05,289.6,9041.0,0,1,8,1,GOOD
2025-10-18T08:25:38,29.46,7.9,667.6,3.4,350.0,9555.1,0,1,8,1,GOOD
2025-10-18T08:25:40,29.14,7.98,703.6,4.08,299.1,9554.5,0,1,8,1,GOOD
2025-10-18T08:25:42,30.39,8.05,578.2,13.69,398.3,10174.6,0,1,8,1,GOOD
2025-10-18T08:25:44,30.04,7.95,561.9,10.09,338.8,10681.9,0,1,8,1,GOOD
2025-10-18T08:25:46,30.33,7.83,693.6,4.01,302.7,9300.2,0,1,8,1,GOOD
2025-10-18T08:25:48,31.0,8.66,662.5,7.27,344.1,10065.2,0,1,8,1,GOOD
2025-10-18T08:25:50,29.84,8.42,636.1,9.99,350.0,9505.9,0,1,8,1,GOOD
2025-10-18T08:25:52,30.42,7.99,580.9,3.6,339.8,9934.7,0,1,8,1,GOOD
2025-10-18T08:25:54,30.23,8.4,619.6,10.67,270.9,8535.5,0,1,8,1,GOOD
2025-10-18T08:25:56,30.35,8.25,599.4,7.71,251.7,8571.6,0,1,8,1,GOOD
2025-10-18T08:25:58,30.45,8.2,655.0,8.2,320.3,8207.6,0,1,8,1,GOOD
2025-10-18T08:26:00,30.35,8.18,654.4,5.9,223.1,10316.6,0,1,8,1,GOOD
2025-10-18T08:26:02,29.76,7.94,668.5,6.43,367.7,9740.4,0,1,8,1,GOOD
2025-10-18T08:26:04,30.34,7.85,704.8,9.05,303.4,9172.1,0,1,8,1,GOOD
2025-10-18T08:26:06,29.11,8.17,547.9,2.59,251.5,10335.2,0,1,8,1,GOOD
2025-10-18T08:26:08,29.69,8.38,582.5,1.17,269.8,10483.0,0,1,8,1,GOOD
2025-10-18T08:26:10,29.92,8.0,631.2,10.01,370.3,10738.2,0,1,8,1,GOOD
2025-10-18T08:26:12,29.82,7.86,591.1,9.04,276.6,7851.4,0,1,8,1,GOOD
2025-10-18T08:26:14,30.17,8.09,622.3,4.97,309.6,7890.9,0,1,8,1,GOOD
2025-10-18T08:26:16,30.45,8.29,490.8,4.28,252.7,8220.0,0,1,8,1,GOOD
2025-10-18T08:26:18,29.96,7.84,555.5,3.98,329.3,9083.2,0,1,8,1,GOOD
2025-10-18T08:26:20,29.64,8.13,581.7,6.91,395.3,10608.6,0,1,8,1,GOOD
2025-10-18T08:26:22,29.35,8.25,676.8,3.41,356.8,10845.5,0,1,8,1,GOOD
2025-10-18T08:26:24,29.44,7.93,691.2,9.09,344.8,9408.7,0,1,8,1,GOOD
2025-10-18T08:26:26,30.2,7.86,693.3,12.68,309.7,8947.8,0,1,8,1,GOOD
2025-10-18T08:26:28,29.23,8.19,660.0,7.75,370.6,8599.1,0,1,8,1,GOOD
2025-10-18T08:26:30,30.28,7.92,618.4,7.3,330.1,8556.6,0,1,8,1,GOOD
2025-10-18T08:26:32,29.93,8.25,589.4,1.57,398.7,10657.7,0,1,8,1,GOOD
2025-10-18T08:26:34,29.35,8.22,584.8,9.05,333.2,8718.7,0,1,8,1,GOOD
2025-10-18T08:26:36,29.61,7.98,555.9,4.67,317.0,8141.1,0,1,8,1,GOOD
2025-10-18T08:26:38,30.34,8.37,579.4,8.96,342.5,9566.4,0,1,8,1,GOOD
2025-10-18T08:26:40,30.04,8.23,653.8,3.05,359.1,10064.7,0,1,8,1,GOOD
2025-10-18T08:26:42,29.62,8.11,667.8,7.16,368.3,11836.6,0,1,8,1,GOOD
2025-10-18T08:26:44,29.61,7.85,641.3,10.89,309.6,10743.9,0,1,8,1,GOOD
2025-10-18T08:26:46,29.33,8.22,577.6,14.88,409.7,8080.0,0,1,8,1,GOOD
2025-10-18T08:26:48,29.73,8.25,592.9,7.82,321.1,6696.4,0,1,8,1,GOOD
2025-10-18T08:26:50,29.99,7.98,585.5,13.77,263.5,9975.8,0,1,8,1,GOOD
2025-10-18T08:26:52,29.86,8.05,675.3,9.36,345.7,10161.8,0,1,8,1,GOOD
2025-10-18T08:26:54,29.83,7.99,544.0,4.7,452.7,10493.6,0,1,8,1,GOOD
2025-10-18T08:26:56,29.32,7.86,653.7,10.19,344.7,8694.1,0,1,8,1,GOOD
2025-10-18T08:26:58,29.94,8.16,626.0,0.0,309.7,7978.3,0,1,8,1,GOOD
2025-10-18T08:27:00,30.09,8.64,645.7,6.75,361.5,9579.2,0,1,8,1,GOOD
2025-10-18T08:27:02,30.21,8.21,764.0,3.48,341.3,7888.3,0,1,8,1,GOOD
2025-10-18T08:27:04,30.28,7.93,590.8,6.82,363.9,10102.1,0,1,8,1,GOOD
2025-10-18T08:27:06,29.38,8.11,570.3,2.97,310.2,8629.8,0,1,8,1,GOOD
2025-10-18T08:27:08,31.21,8.18,523.6,5.74,366.0,11506.1,0,1,8,1,GOOD
2025-10-18T08:27:10,29.21,7.76,751.0,9.56,280.9,9641.6,0,1,8,1,GOOD
2025-10-18T08:27:12,28.68,8.1,642.9,11.7,274.4,9102.8,0,1,8,1,GOOD
2025-10-18T08:27:14,29.54,8.15,557.3,6.37,275.2,9781.4,0,1,8,1,GOOD
2025-10-18T08:27:16,30.43,8.06,622.7,2.21,306.5,8939.8,0,1,8,1,GOOD
2025-10-18T08:27:18,31.31,7.9,722.5,11.99,332.6,11110.3,0,1,8,1,GOOD
2025-10-18T08:27:20,30.19,8.17,616.3,12.89,369.3,8249.2,0,1,8,1,GOOD
2025-10-18T08:27:22,29.34,8.06,564.0,7.75,375.7,8451.2,0,1,8,1,GOOD
2025-10-18T08:27:24,29.98,8.11,679.4,0.0,292.7,9253.5,0,1,8,1,GOOD
2025-10-18T08:27:26,30.6,8.01,488.6,10.48,291.4,7572.4,0,1,8,1,GOOD
2025-10-18T08:27:28,29.69,8.07,577.7,0.0,360.4,10529.9,0,1,8,1,GOOD
2025-10-18T08:27:30,30.33,7.9,605.9,7.97,346.9,9802.0,0,1,8,1,GOOD
2025-10-18T08:27:32,29.63,8.11,652.0,13.82,351.7,9946.9,0,1,8,1,GOOD
2025-10-18T08:27:34,30.04,8.35,648.7,4.56,383.2,9837.5,0,1,8,1,GOOD
2025-10-18T08:27:36,29.78,8.01,640.8,9.85,328.9,9373.6,0,1,8,1,GOOD
2025-10-18T08:27:38,30.85,8.29,633.3,11.77,273.5,9477.5,0,1,8,1,GOOD
2025-10-18T08:27:40,30.9,8.06,560.7,5.39,271.0,8058.3,0,1,8,1,GOOD
2025-10-18T08:27:42,29.81,7.85,621.1,11.61,279.2,10823.1,0,1,8,1,GOOD
2025-10-18T08:27:44,30.26,8.29,574.0,11.42,270.9,10068.3,0,1,8,1,GOOD
2025-10-18T08:27:46,30.09,8.2,537.7,4.42,346.9,7862.0,0,1,8,1,GOOD
2025-10-18T08:27:48,30.23,7.85,679.4,3.07,344.9,9750.8,0,1,8,1,GOOD
2025-10-18T08:27:50,29.65,8.2,638.2,5.84,274.6,6644.8,0,1,8,1,GOOD
2025-10-18T08:27:52,30.17,7.82,626.7,6.95,350.6,8637.5,0,1,8,1,GOOD
2025-10-18T08:27:54,29.84,8.23,643.5,9.26,341.1,7157.3,0,1,8,1,GOOD
2025-10-18T08:27:56,30.38,8.21,548.8,7.02,318.2,8838.6,0,1,8,1,GOOD
2025-10-18T08:27:58,30.17,8.36,695.7,2.75,348.0,10594.7,0,1,8,1,GOOD
2025-10-18T08:28:00,30.19,8.3,760.9,12.09,331.2,10254.1,0,1,8,1,GOOD
2025-10-18T08:28:02,30.07,8.1,595.4,14.25,283.2,10838.8,0,1,8,1,GOOD
2025-10-18T08:28:04,30.25,7.85,645.7,0.0,348.1,10062.3,0,1,8,1,GOOD
2025-10-18T08:28:06,29.7,8.12,756.8,5.98,272.3,10778.0,0,1,8,1,GOOD
2025-10-18T08:28:08,30.98,8.1,690.8,13.37,286.6,8417.6,0,1,8,1,GOOD
2025-10-18T08:28:10,30.62,8.4,659.4,4.48,409.4,8362.8,0,1,8,1,GOOD
2025-10-18T08:28:12,29.83,8.16,728.8,11.42,338.7,9555.9,0,1,8,1,GOOD
2025-10-18T08:28:14,30.02,8.2,442.9,6.81,330.9,7618.8,0,1,8,1,GOOD
2025-10-18T08:28:16,30.19,8.06,742.9,14.29,299.0,8819.0,0,1,8,1,GOOD
2025-10-18T08:28:18,29.96,8.02,633.7,4.97,269.1,9747.3,0,1,8,1,GOOD
2025-10-18T08:28:20,30.31,7.96,682.7,5.47,331.4,9984.4,0,1,8,1,GOOD
2025-10-18T08:28:22,29.98,8.18,583.8,7.21,310.7,8104.1,0,1,8,1,GOOD
2025-10-18T08:28:24,29.91,7.82,585.6,6.86,308.5,8710.2,0,1,8,1,GOOD
2025-10-18T08:28:26,29.97,8.19,681.2,5.4,265.9,7749.5,0,1,8,1,GOOD
2025-10-18T08:28:28,29.76,8.04,566.1,2.82,299.5,9217.7,0,1,8,1,GOOD
2025-10-18T08:28:30,30.3,8.0,591.1,4.29,318.6,7981.9,0,1,8,1,GOOD
2025-10-18T08:28:32,30.29,7.78,594.8,9.2,328.3,12231.6,0,1,8,1,GOOD
2025-10-18T08:28:34,30.17,7.92,613.3,0.9,316.4,8000.3,0,1,8,1,GOOD
2025-10-18T08:28:36,30.46,8.0,611.8,5.46,398.2,8614.5,0,1,8,1,GOOD
2025-10-18T08:28:38,30.92,8.25,653.7,9.47,337.7,6686.8,0,1,8,1,GOOD
2025-10-18T08:28:40,29.86,8.25,616.6,2.38,317.6,11044.9,0,1,8,1,GOOD
2025-10-18T08:28:42,30.62,8.09,686.6,6.53,243.3,7890.6,0,1,8,1,GOOD
2025-10-18T08:28:44,30.78,8.05,603.0,6.8,405.7,10951.2,0,1,8,1,GOOD
2025-10-18T08:28:46,31.11,8.07,640.7,1.93,386.5,7598.7,0,1,8,1,GOOD
2025-10-18T08:28:48,30.11,7.9,578.8,4.65,292.6,8353.1,0,1,8,1,GOOD
2025-10-18T08:28:50,29.73,8.25,542.7,8.88,374.8,8384.2,0,1,8,1,GOOD
2025-10-18T08:28:52,29.64,8.06,702.6,8.78,296.1,9580.7,0,1,8,1,GOOD
2025-10-18T08:28:54,29.45,8.22,648.6,6.77,282.3,7936.0,0,1,8,1,GOOD
2025-10-18T08:28:56,30.27,8.32,575.4,9.83,226.1,8298.5,0,1,8,1,GOOD
2025-10-18T08:28:58,29.98,7.94,554.4,5.33,333.1,8775.2,0,1,8,1,GOOD
2025-10-18T08:29:00,28.88,7.72,577.5,9.83,196.4,8400.3,0,1,8,1,GOOD
2025-10-18T08:29:02,29.74,8.35,593.0,9.53,326.4,6443.3,0,1,8,1,GOOD
2025-10-18T08:29:04,30.38,8.14,655.6,23.7,226.2,11069.6,0,1,8,1,GOOD
2025-10-18T08:29:06,29.86,8.15,616.8,6.3,294.4,9395.4,0,1,8,1,GOOD
2025-10-18T08:29:08,29.24,8.24,590.9,3.48,299.7,10508.6,0,1,8,1,GOOD
2025-10-18T08:29:10,29.73,8.16,568.8,11.03,350.8,11218.3,0,1,8,1,GOOD
2025-10-18T08:29:12,29.91,8.22,626.9,13.18,287.7,9894.0,0,1,8,1,GOOD
2025-10-18T08:29:14,29.9,8.09,626.4,9.01,314.8,9257.7,0,1,8,1,GOOD
2025-10-18T08:29:16,30.79,8.28,680.8,6.18,280.0,10146.4,0,1,8,1,GOOD
2025-10-18T08:29:18,30.44,8.37,577.7,7.08,246.2,8529.0,0,1,8,1,GOOD
2025-10-18T08:29:20,30.5,8.02,664.8,7.24,334.6,7622.8,0,1,8,1,GOOD
2025-10-18T08:29:22,30.04,7.56,606.9,1.48,374.3,9932.9,0,1,8,1,GOOD
2025-10-18T08:29:24,30.23,8.37,553.6,14.99,361.9,8716.1,0,1,8,1,GOOD
2025-10-18T08:29:26,30.57,7.9,562.3,5.57,296.2,7732.1,0,1,8,1,GOOD
2025-10-18T08:29:28,30.61,8.05,644.7,5.72,238.1,9324.1,0,1,8,1,GOOD
2025-10-18T08:29:30,29.04,8.09,524.2,15.95,361.0,9126.9,0,1,8,1,GOOD
2025-10-18T08:29:32,30.63,7.95,658.0,8.8,331.9,10526.8,0,1,8,1,GOOD
2025-10-18T08:29:34,30.37,8.15,504.2,4.16,314.5,9112.0,0,1,8,1,GOOD
2025-10-18T08:29:36,29.43,8.53,726.1,10.41,323.2,8745.3,0,1,8,1,GOOD
2025-10-18T08:29:38,29.52,8.11,638.0,3.03,335.0,8813.7,0,1,8,1,GOOD
2025-10-18T08:29:40,29.05,7.95,591.0,15.55,345.0,7397.4,0,1,8,1,GOOD
2025-10-18T08:29:42,30.24,7.82,695.8,6.12,315.8,10591.0,0,1,8,1,GOOD
2025-10-18T08:29:44,29.36,7.85,579.1,12.15,251.6,5601.4,0,1,8,1,GOOD
2025-10-18T08:29:46,29.77,8.2,704.0,6.15,301.5,10384.7,0,1,8,1,GOOD
2025-10-18T08:29:48,29.07,8.03,633.3,9.8,297.1,9041.3,0,1,8,1,GOOD
2025-10-18T08:29:50,28.76,7.98,651.7,4.07,322.7,9536.2,0,1,8,1,GOOD
2025-10-18T08:29:52,29.83,8.13,552.6,7.17,347.5,9188.4,0,1,8,1,GOOD
2025-10-18T08:29:54,29.71,8.14,670.0,0.0,372.2,8596.5,0,1,8,1,GOOD
2025-10-18T08:29:56,30.21,8.32,524.0,5.16,307.0,8059.5,0,1,8,1,GOOD
2025-10-18T08:29:58,30.87,7.95,581.1,8.82,265.9,8525.2,0,1,8,1,GOOD
2025-10-18T08:30:00,30.16,8.04,613.5,5.88,251.8,9385.9,0,1,8,1,GOOD
2025-10-18T08:30:02,30.88,8.1,635.8,10.77,262.9,11043.0,0,1,8,1,GOOD
2025-10-18T08:30:04,30.1,8.39,568.7,15.27,354.9,9663.6,0,1,8,1,GOOD
2025-10-18T08:30:06,30.12,8.06,704.0,8.56,231.5,7659.4,0,1,8,1,GOOD
2025-10-18T08:30:08,29.91,8.16,616.0,12.88,232.2,9172.3,0,1,8,1,GOOD
2025-10-18T08:30:10,29.09,8.24,613.4,9.68,281.1,10535.4,0,1,8,1,GOOD
2025-10-18T08:30:12,30.52,8.21,610.9,10.32,288.2,10026.7,0,1,8,1,GOOD
2025-10-18T08:30:14,30.82,8.29,568.9,9.45,261.8,9686.9,0,1,8,1,GOOD
2025-10-18T08:30:16,30.23,7.76,538.7,6.87,306.5,7548.6,0,1,8,1,GOOD
2025-10-18T08:30:18,30.19,8.15,606.4,4.98,367.2,10986.5,0,1,8,1,GOOD
2025-10-18T08:30:20,29.76,7.99,654.4,6.57,313.7,9887.6,0,1,8,1,GOOD
2025-10-18T08:30:22,29.05,8.34,625.1,6.35,316.0,8954.9,0,1,8,1,GOOD
2025-10-18T08:30:24,29.13,8.37,622.9,9.77,362.8,7774.6,0,1,8,1,GOOD
2025-10-18T08:30:26,30.24,8.05,679.3,0.0,315.5,8276.6,0,1,8,1,GOOD
2025-10-18T08:30:28,30.22,8.18,570.5,5.15,315.0,7924.0,0,1,8,1,GOOD
2025-10-18T08:30:30,30.42,8.03,416.5,6.5,273.3,7042.5,0,1,8,1,GOOD
2025-10-18T08:30:32,29.38,8.12,713.0,9.25,292.7,9547.1,0,1,8,1,GOOD
2025-10-18T08:30:34,29.77,7.97,539.2,0.99,302.5,9189.7,0,1,8,1,GOOD
2025-10-18T08:30:36,29.95,8.03,553.8,10.43,260.7,9931.2,0,1,8,1,GOOD
2025-10-18T08:30:38,29.5,7.96,517.3,5.99,363.9,9618.8,0,1,8,1,GOOD
2025-10-18T08:30:40,30.49,8.19,542.7,6.68,284.9,10596.7,0,1,8,1,GOOD
2025-10-18T08:30:42,29.4,8.26,682.5,15.32,301.6,9854.8,0,1,8,1,GOOD
2025-10-18T08:30:44,31.14,7.99,512.5,0.48,352.1,6740.2,0,1,8,1,GOOD
2025-10-18T08:30:46,29.81,8.18,633.0,9.7,330.0,10534.6,0,1,8,1,GOOD
2025-10-18T08:30:48,29.52,7.98,565.9,11.32,360.5,9541.5,0,1,8,1,GOOD
2025-10-18T08:30:50,30.59,7.89,736.7,14.09,353.1,11138.2,0,1,8,1,GOOD
2025-10-18T08:30:52,29.17,8.01,568.5,10.89,272.7,9909.0,0,1,8,1,GOOD
2025-10-18T08:30:54,30.69,8.23,639.9,4.05,281.9,10499.5,0,1,8,1,GOOD
2025-10-18T08:30:56,30.39,8.09,590.7,0.0,271.8,11293.7,0,1,8,1,GOOD
2025-10-18T08:30:58,29.36,8.13,690.5,2.98,328.3,10125.5,0,1,8,1,GOOD
2025-10-18T22:00:00,28.01,8.47,479.9,12.18,293.1,6.5,1,1,22,0,GOOD
2025-10-18T22:00:02,28.22,7.75,593.7,3.43,324.1,5.6,1,1,22,0,GOOD
2025-10-18T22:00:04,28.32,8.11,602.1,9.44,264.8,3.6,1,1,22,0,GOOD
2025-10-18T22:00:06,28.59,8.19,565.7,9.14,263.8,7.3,1,1,22,0,GOOD
2025-10-18T22:00:08,28.33,8.29,527.3,7.87,309.3,6.3,1,1,22,0,GOOD
